ssn,nif,nome,telefone,morada,data_nasc
94058457408,424031809,Iolanda Paredes,985094671,LG LAGE LOTE 1º DTO 2580-110 - ALDEIA GAVINHA,2011-7-10
45637603325,978618226,Sebastião Ferreira,979481090,PCT QUINTA POMAR CIMA LOTE RC 2700-699 - AMADORA,1939-10-14
35023626329,420793075,Diana Moreira,933581473,LG FAIA LOTE 1º ESQ 2580-121 - CABANAS DE TORRES,1951-10-8
86425755046,623408729,Amílcar Moura,968150124,R ARY DOS SANTOS LOTE 3º DTO 2720-054 - AMADORA,1977-10-10
82020017916,995142183,Rodolfo Machado,915130781,ESCNH MESQUITA LOTE 3º DTO 2580-322 - ALENQUER,1925-1-16
72897467003,534150430,Leopoldo Figueira,939023253,URB CAPA ROTA LOTE 1º ESQ 2580-118 - ABRIGADA,1939-10-11
62323755754,137236492,Fausta Abril,966394307,R HERCULANO CARVALHO LOTE 3º ESQ 2650-237 - AMADORA,2015-3-12
71974734724,530446435,Abraão Gouveia,985520672,R STO ANTONIO LOTE 2º ESQ 2650-116 - AMADORA,1962-6-11
46258719389,578526422,Nicole Jacome,979180171,R 1 DE MAIO LOTE 2º DTO 2580-507 - CARREGADO,2000-2-20
90816455102,703423526,Nuno Aleixo,922662839,R DAMIÃO DE GÓIS LOTE 3º ESQ 2650-325 - AMADORA,2008-8-1
22691135029,967302556,Iolanda Jacome,935476979,R FRANCOS CASA DO MOINHO LOTE 1º DTO 2580-408 - VENTOSA ALQ,1996-12-20
75188921967,214170590,Laura Roque,973022457,PCT FERNANDO PESSOA LOTE 3º ESQ 2610-071 - AMADORA,1950-3-14
35777581697,149770102,Estêvão Duarte4,925518469,R PRINCIPAL QTA DA PROVENÇA LOTE 1º ESQ 2580-347 - ALENQUER,1955-1-11
79023369612,196843798,Simone Ataíde,939676751,QTA OTA CASA ARCOS LOTE 1º ESQ 2580-244 - OTA,1978-9-1
29970080724,453626427,Honorina Cunha,986092284,LG EUGÉNIO DOS SANTOS LOTE 1º DTO 2720-226 - AMADORA,1929-4-27
68400568651,998956704,Eduardo Sequeira,951228707,R S LUIZ LOTE 1º ESQ 2580-105 - ALDEIA GAVINHA,1998-12-10
79680501562,810862549,Bernardim Simões,975921456,R A LOTE 2º ESQ 2700-649 - AMADORA,1975-3-5
96574871725,316732228,Lilian Fernandes,984610527,CASINHA NOVA LOTE 2º ESQ 2580-171 - MECA,2019-5-16
96038857797,609750900,Telma Câmara,913806631,R HELIODORO SALGADO LOTE 1º ESQ 2700-447 - AMADORA,1973-11-7
61959269533,374478055,Sílvia Freire,929363038,R ELIAS GARCIA LOTE 3º ESQ 2700-323 - AMADORA,1981-12-4
57956212515,255900069,Zulina DoRosário,911857791,ALTO BOAVISTA LOTE 2º ESQ 2580-374 - ALENQUER,1988-3-7
34012503934,351423690,Florência PereiradaSilva,974016746,VL EMÍLIA ADELAIDE LOTE 3º ESQ 2700-343 - AMADORA,2016-2-2
85430978084,394422294,Miguel Alvim,929394282,QTA PINHEIRO LOTE 3º DTO 2580-355 - ALENQUER,1934-6-17
26775063053,866124012,Bruna Vilhena,915092734,CC GLÓRIA ANEXO LOTE 1º ESQ 2700-424 - AMADORA,1947-8-10
23341109406,767766817,Hélder Magalhães,974236103,R CASAL DA LADEIRA LOTE 3º ESQ 2580-157 - CARNOTA,1976-8-27
34278389416,516238581,Xavier Barroso,945753214,CC STO ANTONIO LOTE 1º DTO 2700-737 - AMADORA,1953-9-28
76431278354,572633516,Olavo DeAmorim,913323689,R GIL VICENTE LOTE 2º ESQ 2580-087 - ALDEIA GALEGA DA MERCEANA,1946-4-19
35064352699,635288822,Tomás Bastos,932149235,CASAIS FALGAR LOTE 2º ESQ 2580-377 - ALENQUER,2013-6-14
43617152331,921954994,Luís Topete,981305465,R MANUEL LIRIO LOTE 1º DTO 2720-360 - AMADORA,1949-11-19
77208393877,422685102,Flora Santos,971882800,EN 115 3 LOTE 1º DTO 2580-639 - PEREIRO DE PALHACANA,1992-10-17
74936619348,564574583,Adolfo Dimas,949638551,R FONTE LOTE RC 2580-147 - CARNOTA,2022-11-22
98575093999,121738449,Flávio Machuca,916899173,QTA SETE PEDRAS LOTE 2º ESQ 2580-648 - ALENQUER,2010-9-22
28004729710,536964372,Gregório Matias,927235745,ESTR VALE DE ALMEIDA LOTE 2º DTO 2580-027 - ABRIGADA,1934-2-16
30251554148,960777809,Vicente Conceição,940798576,R JOAQUIM BARRADAS DE CARVALHO LOTE 2º DTO 2650-225 - AMADORA,1965-3-19
32648342893,414581340,Fábia Sousa,939159798,PIMENTA LOTE 3º DTO 2580-134 - CADAFAIS,1935-11-6
57234926825,247479369,Florbela Borges,951602842,R E LOTE 2º ESQ 2700-694 - AMADORA,2016-11-15
36450268765,696233570,Fábia Silva,987561428,R GINETO LOTE 2º ESQ 2580-141 - CARNOTA,1930-3-9
64389048064,268323599,Zuleide Rodrigues,951178173,R CASTANHEIROS LOTE 2º DTO 2580-237 - ABRIGADA,1979-4-20
47055765705,987680197,Guiomar Silveira,972897159,LG DR SALGADO ZENHA LOTE 2º ESQ 2650-383 - AMADORA,2006-4-9
39229064189,256160774,Feliciano Martins,968439896,R RAUL CAMPOS PALERMO LOTE 2º ESQ 2700-706 - AMADORA,1924-4-4
36423741655,344660375,Palmiro Amorim,952363750,R CEREJEIRAS LOTE 1º DTO 2580-508 - CARREGADO,1930-5-19
87733376373,592919226,Tânia Figueira,910089794,CSL RAMALHO LOTE RC 2580-557 - RIBAFRIA,1924-2-22
74182568367,247704598,Iva Matos,934642992,R ULMEIRO LOTE 1º DTO 2580-406 - VENTOSA ALQ,1966-3-18
16355696204,968036945,Fernanda Labandeira,985761888,R MACAU LOTE 3º DTO 2700-538 - AMADORA,2005-11-26
79492565108,945390807,Celestino Bernardino,948657346,URB CARAPINHA E SANTOS LOTE 1º ESQ 2580-347 - ALENQUER,1953-7-20
36291610690,304026152,Laurea Domingos,962497012,PTO MIGUEL CARLOS LOTE RC 2580-381 - ALENQUER,1964-2-3
94192677542,689439602,Francisco Graça4,980888029,R MESTRE JOSE VIZINHO LOTE 1º DTO 2650-468 - AMADORA,2007-3-3
37416739539,893485570,Elizabete Vila,925920434,R FREIXOS LOTE 2º ESQ 2580-147 - CARNOTA,1940-1-12
15193309695,106676951,António Siqueira,928954132,PCT TELHEIRO A LOTE 1º DTO 2630-250 - ARRUDA DOS VINHOS,2022-4-5
61126574821,183873164,Liliana Moniz,976608096,LUGAR DO CASOLAS LOTE 1º DTO 2580-145 - CARNOTA,1925-1-18
19775281736,410493156,Brígida Câmara,984092445,R AREEIRO LOTE 1º ESQ 2580-149 - CARNOTA,1940-4-26
70388823372,784141727,Eusébio DeLima,917937182,QTA BAIRROS LOTE 2º DTO 2580-580 - ALENQUER,2011-10-2
19971968624,725383129,Juliano Graciano,976625920,ESTR SALGADOS LOTE 2º ESQ 2650-432 - AMADORA,2015-12-24
89207566393,264661024,Anacleto Louro,976113345,R 10 JUNHO LOTE 1º ESQ 2580-243 - OTA,1935-2-22
71991559014,671285463,Clara Peixoto,981869631,R CERRADO DO ZAMBUJEIRO LOTE 1º DTO 2610-036 - AMADORA,1954-1-19
94140217906,344157312,Manuel Campos,980310506,TV A RUA LUIS DE CAMÕES LOTE 3º ESQ 2580-455 - ABRIGADA,1974-9-1
91815596776,192493904,Nicolau Acácio,981932539,CSL FAGAR PEQUENO LOTE 1º ESQ 2580-366 - ALENQUER,2007-4-28
33820709014,919928601,Zita Ventura,917303418,R DC OUTEIRO LOTE 1º DTO 2580-171 - MECA,1962-4-25
70743345217,884535467,Letícia Cruz,946489257,R JOSE MANOEL CARVALHO COSTA LOTE 3º ESQ 2580-233 - OLHALVO,1942-8-15
94868047693,232514456,Onofre Gadelha,985770642,R FONTE VELHA LOTE 3º ESQ 2580-255 - PEREIRO DE PALHACANA,2002-10-28
62771809438,762310092,Alberta Dias,955420411,QTA S JOSE LOTE RC 2630-443 - CARDOSAS,1969-11-10
88821676077,943368658,Paulina Henriques,982751228,QTA ROSAS LOTE 1º DTO 2580-409 - VENTOSA ALQ,1971-12-16
71917449580,390285471,Germana Domingos,954038881,R DAVID MOURAO-FERREIRA URB SERRA DA MIRA LOTE 1º DTO 2650-050 - AMADORA,1970-4-9
33279743637,784062695,Vanda Gonsalves,911917517,R MANUEL DE MATOS LOTE 3º DTO 2700-553 - AMADORA,1965-2-12
37402908951,533979848,Florípes Sousa,913956527,AV MOINHOS LOTE 1º ESQ 2610-118 - AMADORA,1964-2-8
85440903329,961495533,Henriqueta Goes,930794950,CASA DE QUINTA LOTE 1º DTO 2580-507 - CARREGADO,1933-7-2
18978846481,750082924,Octávio Queiros,987979944,R D FILIPA DE LENCASTRE LOTE 2º DTO 2700-262 - AMADORA,1976-4-28
98848140485,973666356,Alexandre Novo,912527713,R LIBERDADE LOTE 3º DTO 2580-509 - CARREGADO,1994-9-18
33336657916,477451239,Carla Mercado,943036122,R PAFOS LOTE 3º ESQ 2580-244 - OTA,1966-4-1
70689654627,187198243,Brites Jacome,976942950,R NOSSA SENHORA DA LAPA LOTE RC 2700-605 - AMADORA,2003-12-26
16856825448,793638560,Sílvia Barbosa,952011887,R 5 OUTUBRO LOTE 2º DTO 2700-197 - AMADORA,1930-6-7
66095611110,779249043,Tiago Valentim,931020319,SIT CARVALHAS LOTE 3º DTO 2580-156 - CARNOTA,1940-6-10
63297885548,832511145,Joana Brigido,910916379,R PONTE LOTE 2º ESQ 2650-145 - AMADORA,1940-5-25
27960998703,709330376,Juliano DeAmorim,922380428,R ELIAS GARCIA LOTE 3º DTO 2700-333 - AMADORA,1954-3-8
44420016084,602313987,Xisto Alexandre,979912271,CSL CABRITA LOTE 3º DTO 2580-101 - ALDEIA GAVINHA,1994-5-16
98408831549,889067216,Cláudio Miranda,945445611,LG ROSSIO LOTE 2º ESQ 2630-579 - SANTIAGO DOS VELHOS,1935-2-5
25093712038,868196828,Ludovina Caeiro,978669579,LG DIVINO ESPÍRITO SANTO LOTE 2º ESQ 2580-081 - ALDEIA GALEGA DA MERCEANA,1980-5-21
17182579668,902347795,Telma Simões,954358357,R ANTÓNIO SILVA LOTE 1º ESQ 2650-378 - AMADORA,2022-9-24
80095171935,322654264,Roque Acácio,967470693,TV ALIADOS LOTE 2º ESQ 2580-637 - ALENQUER,2016-1-14
50928362512,638099945,Rosana Pinheiro,918053555,EN 9 LOTE 2º ESQ 2580-104 - ALDEIA GAVINHA,1952-5-18
82357789047,405657168,Antero Climaco,977559590,EN 1 LOTE RC 2580-067 - ABRIGADA,1932-8-5
99564052301,247735205,Rute Camacho,958723465,R SEM NOME LOTE 3º DTO 2580-438 - VILA VERDE DOS FRANCOS,1990-7-3
90711668007,304781744,Honorina Jussim,976173077,R MOINHOS CASA DO MOINHO LOTE 1º ESQ 2580-258 - PEREIRO DE PALHACANA,1969-7-24
92082262959,831597940,Leopoldo Guimarães,950940402,CSL LOUREIRA LOTE 2º DTO 2580-155 - CARNOTA,1978-9-18
12088587547,649981615,Virgínia Saldanha,946879664,R QUINTA DO CARVALHO LOTE RC 2580-132 - CADAFAIS,1924-9-10
14776907727,121096766,Narciso Paiva,920544639,R JOSÉ GALVÃO LOTE RC 2650-219 - AMADORA,1952-3-22
36256505361,664746375,Elvira Modesto,911752623,VALE JUNCAL LOTE 2º DTO 2580-070 - ABRIGADA,1950-7-15
43431782799,290424441,Paulino Guerreiro,989729602,R JOSÉ MARIA PEREIRA LOTE 2º ESQ 2700-503 - AMADORA,1922-10-19
38680527506,674183054,Catarina Mourinho,920214496,R LIBERDADE LOTE 1º ESQ 2650-420 - AMADORA,1928-3-20
72973569234,378502932,Rafael Paquetá,936003954,R LAREDO LOTE 2º DTO 2580-089 - ALDEIA GALEGA DA MERCEANA,1944-11-6
99578564540,784138253,Aldo Loureiro,975202672,R CHAFARIZ LOTE 1º DTO 2580-437 - VILA VERDE DOS FRANCOS,1943-10-10
95827463396,272251842,Vanda Padilha,971070189,R MALMEQUERES LOTE 2º ESQ 2580-121 - CABANAS DE TORRES,2009-1-23
69134921226,512281355,Rosa Vicente,948661826,TV S PEDRO LOTE 3º DTO 2580-555 - RIBAFRIA,1982-7-14
85052068430,276482052,Zara Barbosa,943304788,R S TIAGO LOTE 3º ESQ 2630-528 - SANTIAGO DOS VELHOS,1976-5-3
27040146631,951412379,Cristiano Passos,961828589,R SABUGUEIROS LOTE RC 2580-404 - VENTOSA ALQ,1939-4-9
37291068881,619213467,Natalina Delgado,966715811,R FONTAÍNHAS LOTE 2º DTO 2630-295 - ARRUDA DOS VINHOS,1926-6-17
37496148039,676427154,Marcelo Rangel,933936664,ESTRADA NACIONAL LOTE 2º ESQ 2650-140 - AMADORA,2011-2-4
52664853909,160564976,Aurora Bastos,967226723,AV PEDRO ÁLVARES CABRAL LOTE 2º ESQ 2700-608 - AMADORA,2021-4-25
41360032043,324785059,Joaquim Graça4,977544779,R ALBERTO DA CONCEIÇÃO GUERREIRO LOTE 2º ESQ 2650-440 - AMADORA,2008-4-25
18157760751,645094312,Zacarias Abreu,917179336,PCT REVOLUCAO DE 1383 LOTE 2º DTO 2720-500 - AMADORA,1956-8-3
16191882425,309389495,Florência Frazão,955668000,R D INES DE CASTRO LOTE 1º ESQ 2720-193 - AMADORA,2007-8-10
90736029551,480644554,Maurícia Ventura,986205839,AV ANTONIO RIBEIRO CHIADO LOTE 2º DTO 2700-621 - AMADORA,1973-12-16
12928779956,377163991,Andreia Guerreiro,977498871,R LUIS LUDOVICE LOTE 3º DTO 2720-706 - AMADORA,1975-11-27
81476148488,132404791,Salomão Borges,976952481,R COMÉRCIO LOTE 2º DTO 2580-154 - CARNOTA,2007-1-22
88765386221,765761142,Renato Alvarenga,910992741,PCT PADRE BARTOLOMEU DE GUSMAO LOTE 2º DTO 2720-430 - AMADORA,1981-11-17
32255787078,739794151,Políbio DelaPeña,985919605,R MAJ CANDIDO PINHEIRO LOTE 2º DTO 2700-544 - AMADORA,1954-9-8
34673512390,676190744,GianLuca Dutra,975062205,R AUGUSTO FIGUEIREDO LOTE RC 2700-960 - AMADORA,2002-6-3
35695516092,930462667,Alda Melo,916274193,PCT TOMAS RIBEIRO LOTE RC 2650-070 - AMADORA,1989-4-20
43334186316,769256495,Evaristo Medeiros,987174927,R MATOS LOTE 3º ESQ 2580-442 - VILA VERDE DOS FRANCOS,1935-7-20
89724318681,633421698,Anacleto Torres,950362199,QTA VALA NOVA LOTE 1º DTO 2580-652 - OTA,1964-12-19
99536172273,991628304,Eugénio Madureira,922306669,PTO PATEO DA ULMEIRADA LOTE 2º DTO 2580-557 - RIBAFRIA,1949-12-27
65784900798,757859510,Sérgio Gameiro,922474187,QTA OUTEIRO LOTE 2º ESQ 2630-402 - CARDOSAS,1955-3-17
13346875862,731272547,Teresa Carlos,937719130,CSL GONCALEIRA LOTE 1º DTO 2580-346 - ALENQUER,1994-10-2
95124337040,811639082,Samuel Aquino,911733721,R CASAL DO METILO LOTE 1º DTO 2580-147 - CARNOTA,1976-4-27
31918542496,500492455,Horácio Meireles,925822059,R DE MACAU LOTE RC 2700-538 - AMADORA,1927-11-5
77195524704,650156053,Amanda Salgado,955173678,R SEQUEIROS LOTE 1º ESQ 2580-557 - RIBAFRIA,1973-11-14
20182837868,661132061,Henrique Sales,957955391,AV PADRE BARTOLOMEU DE GUSMAO LOTE 1º ESQ 2720-428 - AMADORA,1963-12-2
31447626418,226373964,Sara Távora,911319932,R LAPÃO LOTE RC 2630-344 - ARRUDA DOS VINHOS,1957-3-10
45526818708,414853670,Magda Parra,921498229,PCT TORCATO FERREIRA LOTE 2º ESQ 2700-821 - AMADORA,1921-12-17
34220858874,303923613,Constança Vidal,934488339,BC CHAFARIZ LOTE RC 2700-168 - AMADORA,1924-8-19
33570711488,923602792,Josefa Bettencourt,936020897,R CIPRIANO ESTEVES LOTE RC 2580-381 - ALENQUER,1967-7-7
67957983926,337594611,Manuela Esteves,961224011,AV LARANJEIRAS LOTE 3º ESQ 2610-097 - AMADORA,2012-7-2
59904651061,478814944,Roberta Abrantes,969077360,R JOÃO CARLOS HENRIQUES LOTE 3º ESQ 2580-134 - CADAFAIS,1947-5-13
82430164278,973635540,Ava Vilhena,948747620,R LEOPOLDO CASTELA LOTE 1º ESQ 2580-120 - ABRIGADA,1958-6-1
83750086724,156498226,Silvana Paquetá,960294078,R JOSE VIANA LOTE 3º DTO 2700-925 - AMADORA,2013-6-7
47459456016,102997401,Aníbal Cerqueira,986338616,R LUIS VAZ CAMOES LOTE RC 2650-444 - AMADORA,1947-8-22
49434678501,262554763,Violante Demoliner,935895289,R JOÃO CARVALHO LOTE 2º DTO 2580-401 - VENTOSA ALQ,1933-12-20
24114325920,349322538,Justina Modesto,975065688,R D JOAO I LOTE RC 2650-307 - AMADORA,1922-5-20
27464324443,690350222,Silvina Agra,979442628,R JORGE DE SENA LOTE RC 2650-222 - AMADORA,1961-6-19
36665408019,795727554,Anacleto Carrapatoso,971102331,R RAMALHO ORTIGÃO LOTE 2º DTO 2700-703 - AMADORA,1931-9-1
75064389537,788654358,Rosalina Esteves,953841538,CSL NOVO DO SOBREIRO LOTE 2º DTO 2630-266 - ARRUDA DOS VINHOS,1973-9-23
97627651511,432687675,Daniel PereiradaSilva,985224433,R V LOTE 3º ESQ 2700-168 - AMADORA,2011-8-6
37422234857,246178559,Feliciana Câmara,923046972,R CAPITAES ABRIL LOTE 1º ESQ 2650-349 - AMADORA,1969-1-9
65398000681,623007717,Rosaura Bernardino,960986982,R MALAPOSTA LOTE 1º ESQ 2580-243 - OTA,2005-12-13
18603202372,465615400,Fausta Viveiros,939241166,R CAPELA LOTE 3º DTO 2630-558 - SANTIAGO DOS VELHOS,1982-2-19
44886325299,665927220,Adriano Vitorino,942442925,QTA MOITA LOTE 3º ESQ 2580-381 - ALENQUER,1975-11-16
49595036693,668034583,José Rangel,924495226,R QUINTA DAS VARANDAS LOTE 3º DTO 2580-630 - ALENQUER,1946-12-18
51354972002,536695787,Justina Bonifacio,923950738,R 25 DE ABRIL LOTE 3º ESQ 2580-172 - MECA,1933-9-20
94927057029,495046195,Severino Braga,944502328,PCT JOSE SARAMAGO LOTE 3º DTO 2630-291 - ARRUDA DOS VINHOS,1998-9-27
19944896497,177319043,Fausta Gama,951693597,R VALE DE OLIVEIRA LOTE 3º DTO 2580-555 - RIBAFRIA,1941-9-22
65667914321,999522866,Cátia Carrapatoso,934869864,CSL MOSCATOIRA LOTE 2º ESQ 2630-320 - ARRUDA DOS VINHOS,2009-10-23
25341459794,117697656,Heitor Guterres,960246539,R MARIA MILNE CARMO LOTE 1º ESQ 2580-319 - ALENQUER,1996-1-19
81173104447,764925325,Isaura Tavares,932457977,R CRAVOS V SIMOES LOTE 2º DTO 2650-326 - AMADORA,2003-8-15
42071496301,744956940,Lucas Bettencourt,947075667,AV ALMEIDA GARRETT LOTE RC 2610-018 - AMADORA,1981-2-28
33166515843,452558114,Elias Maciel,960407115,R ANTÓNIO APOLINARIO DA SILVA LOTE 1º ESQ 2700-065 - AMADORA,1941-11-13
55427791183,147971132,Lurdes Guardado,982122393,R 25 DE ABRIL LOTE 1º DTO 2630-098 - ARRANHÓ,2022-6-23
87154680637,876248612,Evandro Varejão,915597707,R TERREIRO ROSSIO MC LOTE RC 2720-528 - AMADORA,2014-5-1
59865206207,806781953,Afonso Vilhena,916497499,CASA DO CERCO ALTO LOTE 1º ESQ 2630-111 - ARRUDA DOS VINHOS,1954-4-16
46269464999,693335243,Fátima Freitas,959807515,R ESPERANÇA LOTE 1º DTO 2580-089 - ALDEIA GALEGA DA MERCEANA,1928-1-5
52100038732,154535105,Luisa Leal,916613884,R VINHA DA CAPELA LOTE 3º ESQ 2580-151 - CARNOTA,2011-6-12
29331887645,206741121,Júlia Apolinario,964013989,R RAMALHO ORTIGAO LOTE 3º ESQ 2700-703 - AMADORA,1934-7-14
31568306368,545929236,Ângela Abril,944590649,R SOEIRO PEREIRA GOMES LOTE 1º ESQ 2650-077 - AMADORA,1993-9-13
10754009229,853620034,Umbelina Ruivo,977479771,PCT FRANCISCO SA MIRANDA LOTE RC 2720-163 - AMADORA,2007-9-10
13284942613,932196430,Carmen Pinto,968024926,R DIOGO BERNARDES LOTE 2º ESQ 2700-238 - AMADORA,1920-5-1
65427746263,130690005,Filomena Sobral,976495799,R ELIAS GARCIA LOTE 3º DTO 2700-325 - AMADORA,1978-4-20
58365791876,931939227,Amanda Meireles,931833934,PCT ASSIS PACHECO LOTE 3º DTO 2650-375 - AMADORA,1994-9-21
91094043519,406009542,Duarte Cordeiro,917491854,R CASAL NOVO LOTE RC 2580-433 - VILA VERDE DOS FRANCOS,1930-11-7
12794069996,563400021,Honorina Guedes,919242241,CSL FONTE SANTA LOTE 1º ESQ 2630-412 - CARDOSAS,1964-4-21
33076685773,433054159,Rafaela Pilar,985923615,R VALE DO HOMEM LOTE RC 2580-621 - OLHALVO,1956-8-12
48166362559,973184040,Onofre Viegas,937862420,R FONTE LOTE 3º ESQ 2580-552 - RIBAFRIA,1983-12-9
14811373661,987331513,Piedade Agostinho,912608954,R DR ANTÓNIO CÂNDIDO LOTE 1º DTO 2700-268 - AMADORA,1984-1-26
68031837023,641952280,Laureana Climaco,985688883,R ALGARES LOTE 1º DTO 2580-436 - VILA VERDE DOS FRANCOS,1974-4-8
68554974858,769900944,Bernardim Pereira,949235529,AV DR ARMANDO ROMÃO LOTE 3º ESQ 2650-302 - AMADORA,1953-1-12
32428843682,424214359,Verónica Labandeira,961471095,R JULIO CARVALHO LOPES LOTE 3º DTO 2630-551 - SANTIAGO DOS VELHOS,1929-6-12
71728407100,787934721,Abraão Maia,964255015,R 7 DE JULHO LOTE 3º DTO 2610-198 - AMADORA,1970-5-17
62825308885,282261733,Zulina Henriques,925141948,CSL MONTANCHO LOTE 3º DTO 2580-145 - CARNOTA,1974-9-5
41256447496,263340891,Nelson Proença,929944143,CSL PALMEIRO LOTE 3º ESQ 2630-403 - CARDOSAS,1974-11-14
62850506222,559578428,Ramira DeLima,920048216,R LOUREIRA LOTE 1º DTO 2580-230 - OLHALVO,1949-6-18
40778093259,143339513,Juvina Horta,915731041,R TRAVESSA LOTE 2º DTO 2580-407 - VENTOSA ALQ,1941-5-24
28674116288,954215586,Carla Falcao,979106535,R PEDRO FRANCO LOTE 1º DTO 2700-650 - AMADORA,1944-6-7
35630212961,999376496,Aníbal Viana,943541213,PC MESTRE SIMÕES DE ALMEIDA LOTE 2º DTO 2700-579 - AMADORA,1947-10-16
94500425754,275570898,Bernardo Câmara,983310956,CSL MONTEIRA LOTE RC 2630-303 - ARRUDA DOS VINHOS,1973-12-27
32548376145,438355941,Jorgina Cavaleiro,948073923,R MOINHOS LOTE RC 2580-408 - VENTOSA ALQ,1927-8-27
76621814498,982566643,Amadeu Furtado,966626333,CSL LAJE LOTE RC 2580-101 - ALDEIA GAVINHA,1976-7-1
65173336499,927672364,Irene Guedes,963920645,R PROF ANTONIO RODRIGO P L L LOURO LOTE 1º DTO 2630-298 - ARRUDA DOS VINHOS,1985-12-26
61638975541,917334808,Lígia Barata,981661789,R CARVALHO ARAUJO LOTE 1º DTO 2720-085 - AMADORA,2011-4-12
88330842866,178218912,Faustino Mercado,925630170,R GOTO DE HAGALHAES LOTE 1º DTO 2580-178 - MECA,1947-3-9
62061770586,264623042,Palmiro Sardinha,930183639,R FÁBRICA LOTE 2º DTO 2580-405 - VENTOSA ALQ,1987-8-12
76731801292,656854153,Marilda Sanches,920152966,R GRUPO DE ESQUADRILHAS DA AVIACAO DA REPUBLICA LOTE 2º ESQ 2720-269 - AMADORA,2005-4-2
30425036472,128869531,Eliseu Matheus,942693371,LG 5 OUTUBRO LOTE 3º DTO 2580-005 - ABRIGADA,1952-4-22
54258548449,728503737,Filipe Barreto,966480938,PC TRABALHADOR LOTE 3º ESQ 2580-088 - ALDEIA GALEGA DA MERCEANA,1967-8-18
47027485419,441751439,Florêncio Barata,960256380,R PRINCIPAL LOTE 2º ESQ 2580-082 - ALDEIA GALEGA DA MERCEANA,2008-12-23
75087627930,770671028,Cândida Fialho,922457895,AV D AFONSO HENRIQUES LOTE 1º DTO 2630-232 - ARRUDA DOS VINHOS,2013-2-4
57593800123,628863199,Carmem Meira,914941273,R S SEBASTIAO LOTE 1º DTO 2580-081 - ALDEIA GALEGA DA MERCEANA,2017-10-15
11983648102,166178611,Sara Prates,940624879,R BILRAS LOTE 1º DTO 2580-255 - PEREIRO DE PALHACANA,2003-5-4
59808839063,210243805,Helena Moysés,944326249,TV ULMEIROS LOTE 3º DTO 2580-122 - CABANAS DE TORRES,1970-5-2
87725142375,967109450,Dionísio Pais,984133127,R LUÍS DE CAMÕES LOTE RC 2700-535 - AMADORA,1982-10-4
84551230164,434566644,Anita Mascarenhas,987063803,R S VICENTE LOTE RC 2580-135 - ABRIGADA,1953-7-5
32246412570,535892618,Valério Cutileiro,987324253,R SOPHIA DE MELLO BREYNER ANDRESEN LOTE 2º DTO 2650-041 - AMADORA,1988-3-9
50151496579,333418427,Danilo DeLima,915440966,IC LOTE 3º ESQ 2580-381 - ALENQUER,1926-5-10
41582776042,191599304,Ludovina Barata,958090695,AV D LUIS I LOTE 3º DTO 2610-062 - AMADORA,1968-1-11
68925343720,695242818,Fernanda Inácio,948520957,LG NSA SRA DAS ANGUSTIAS LOTE RC 2580-141 - CARNOTA,2017-5-15
53219328622,255635743,Daniel Bulhões,987043130,TV RIO LOTE 3º ESQ 2580-134 - CADAFAIS,1935-7-12
11059025654,561729464,Máximo Barata,925958437,R VÁRZEAS LOTE 1º DTO 2580-105 - ALDEIA GAVINHA,1956-2-7
64141018214,546713718,Umbelina Sales,988989905,LG COMÉRCIO LOTE 2º ESQ 2580-155 - CARNOTA,2012-7-24
40959858384,156647280,Lila Menezes,984893907,EN CARRASQUEIRO CASAL DO CARRASQUEIRO LOTE 1º ESQ 2630-196 - ARRUDA DOS VINHOS,1962-8-8
52105560120,264677531,Joana Mourinho,930992479,R CAPELA LOTE 2º ESQ 2580-255 - PEREIRO DE PALHACANA,1963-5-16
58216971734,667713155,Miquelina Encarnação,935951647,BR 11 MARCO LOTE 3º ESQ 2650-161 - AMADORA,2006-2-7
37242002771,792046529,Zuleide Mascarenhas,928450558,QTA PALMEIRA LOTE 3º ESQ 2580-132 - CADAFAIS,1960-6-13
29826326644,555326369,Orestes Labandeira,980153042,R FONTE LOTE 2º DTO 2580-149 - CARNOTA,1980-4-4
71231004399,289776741,Aidinha Leal,919793721,TV IGREJA LOTE 1º ESQ 2580-121 - CABANAS DE TORRES,1956-12-1
97872318610,238775914,Carlos Liberato,960486068,URB SENHORA DA GRAÇA LOTE 3º ESQ 2580-042 - ABRIGADA,1967-10-16
22514122716,158510015,Camilo Ferreira,931777812,R PEDRA CALCEDONIA LOTE 2º ESQ 2700-644 - AMADORA,1950-8-14
98504692167,640635791,Justina Palma,913385322,CSL ROSQUITO LOTE 1º ESQ 2630-155 - ARRUDA DOS VINHOS,1979-6-22
